educatorID,regionID,eName,position,subject,qualification,birthDate,sex,schoolID
3616,4,John Taylor,Teacher,History,Bachelor's degree,1978-10-08,Female,260
3617,2,Matthew Thomas,Teacher,Biology,Diploma,1978-10-08,Female,94
3618,1,Mark Lin,Teacher,History,Bachelor's degree,1978-10-08,Female,60
3619,2,Roberta Jones,Teacher,Mathematics,Diploma,1978-10-08,Male,229
3620,2,Margaret Olson,Teacher,Biology,PhD,1978-10-08,Male,125
3621,4,William Watkins,Teacher,History,Diploma,1978-10-08,Female,227
3622,2,Molly Edwards,Teacher,English,PhD,1978-10-08,Female,259
3623,4,Adam Price,Teacher,Mathematics,Master's degree,1978-10-08,Male,57
3624,3,Sarah Jefferson,Teacher,Chemistry,Diploma,1978-10-08,Female,226
3625,1,Brenda Garza,Teacher,Sesotho,Master's degree,1978-10-08,Male,176
3626,2,Richard Stevenson,Teacher,Mathematics,PhD,1978-10-08,Female,154
3627,2,Daniel Parks,Teacher,History,Bachelor's degree,1978-10-08,Male,242
3628,3,Nicole Ferrell,Teacher,Geography,Bachelor's degree,1978-10-08,Male,297
3629,1,Erica Collins,Teacher,English,Master's degree,1978-10-08,Female,149
3630,1,Stephen Johnson,Teacher,Mathematics,Master's degree,1978-10-08,Female,293
3631,3,Scott Griffin,Teacher,Geography,Master's degree,1978-10-08,Female,21
3632,3,Christopher Shaffer,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,288
3633,2,Joseph Green,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,2
3634,1,Ashley Hernandez PhD,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,232
3635,3,Danielle Hernandez,Teacher,Accounting,Master's degree,1978-10-08,Male,210
3636,2,Jennifer Norris,Teacher,English,PhD,1978-10-08,Female,33
3637,2,Anthony Cooper,Teacher,Physics,PhD,1978-10-08,Female,190
3638,2,Katherine Zimmerman,Teacher,Physics,PhD,1978-10-08,Female,312
3639,1,Michelle Reese,Teacher,Biology,PhD,1978-10-08,Male,108
3640,2,Benjamin Schaefer,Teacher,Geography,Master's degree,1978-10-08,Male,281
3641,1,Alan Smith,Teacher,Chemistry,Master's degree,1978-10-08,Male,225
3642,1,Kristine Sweeney,Teacher,History,PhD,1978-10-08,Female,123
3643,1,Jerry Watson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,54
3644,4,Melissa Blair,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,198
3645,3,Pamela Scott,Teacher,Geography,Master's degree,1978-10-08,Male,219
3646,1,Grace Lopez,Teacher,Geography,Master's degree,1978-10-08,Male,212
3647,1,Karen Phillips,Teacher,Mathematics,PhD,1978-10-08,Female,141
3648,3,Nicholas Galloway,Teacher,Biology,Diploma,1978-10-08,Male,151
3649,4,Amanda Miller,Teacher,Geography,Diploma,1978-10-08,Female,18
3650,1,Sarah Johnson,Teacher,Sesotho,Master's degree,1978-10-08,Female,309
3651,1,Anthony Newman,Teacher,Chemistry,PhD,1978-10-08,Female,228
3652,2,Jonathan Ruiz,Teacher,Physics,PhD,1978-10-08,Male,214
3653,3,Seth Edwards,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,138
3654,4,Dawn Gaines,Teacher,Sesotho,Diploma,1978-10-08,Male,319
3655,2,Austin Arnold,Teacher,History,PhD,1978-10-08,Male,37
3656,3,Pamela Ayala,Teacher,Chemistry,Master's degree,1978-10-08,Male,230
3657,3,Martha Washington,Teacher,English,PhD,1978-10-08,Male,256
3658,2,Ronnie Crawford,Teacher,Chemistry,PhD,1978-10-08,Male,205
3659,2,Melissa King,Teacher,Sesotho,PhD,1978-10-08,Female,44
3660,4,Dawn Anderson,Teacher,Accounting,Diploma,1978-10-08,Female,130
3661,4,Vanessa Meyers,Teacher,Physics,Master's degree,1978-10-08,Male,83
3662,4,Michael Olson,Teacher,Accounting,PhD,1978-10-08,Male,79
3663,2,Sue Jackson,Teacher,Sesotho,PhD,1978-10-08,Female,213
3664,4,Roberto Gonzalez,Teacher,Chemistry,Master's degree,1978-10-08,Female,319
3665,3,Jason Stone,Teacher,Accounting,PhD,1978-10-08,Female,88
3666,1,Ronald Hamilton,Teacher,Accounting,Diploma,1978-10-08,Male,10
3667,2,Lisa Cole,Teacher,Sesotho,PhD,1978-10-08,Male,308
3668,3,Sarah Johnson,Teacher,Geography,Diploma,1978-10-08,Male,13
3669,1,Stacey Jones,Teacher,Physics,Diploma,1978-10-08,Male,100
3670,1,David Walker,Teacher,Biology,PhD,1978-10-08,Male,36
3671,1,Jessica Savage,Teacher,Mathematics,Master's degree,1978-10-08,Male,317
3672,2,Russell Mccoy,Teacher,Accounting,Diploma,1978-10-08,Male,65
3673,1,Jose Miller,Teacher,Sesotho,Diploma,1978-10-08,Male,203
3674,3,Carolyn Nichols,Teacher,Sesotho,Master's degree,1978-10-08,Male,184
3675,1,Ricardo White,Teacher,Biology,Bachelor's degree,1978-10-08,Female,157
3676,3,Jessica Figueroa,Teacher,Physics,Diploma,1978-10-08,Male,226
3677,3,Heidi Miller,Teacher,Mathematics,PhD,1978-10-08,Female,224
3678,4,Steve Le,Teacher,Physics,Diploma,1978-10-08,Female,118
3679,2,Christopher Klein MD,Teacher,English,Master's degree,1978-10-08,Male,87
3680,1,Michele Cox,Teacher,Geography,Diploma,1978-10-08,Female,228
3681,4,Jacqueline Hampton,Teacher,Sesotho,Diploma,1978-10-08,Male,83
3682,4,Brian Lee,Teacher,Physics,Bachelor's degree,1978-10-08,Male,83
3683,4,Matthew Warner,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,19
3684,4,Steven Pierce,Teacher,Physics,Diploma,1978-10-08,Male,258
3685,1,Kari Morrow,Teacher,Chemistry,PhD,1978-10-08,Female,255
3686,1,Alison Reyes,Teacher,Geography,Bachelor's degree,1978-10-08,Male,235
3687,1,Kenneth Wilcox,Teacher,Mathematics,Diploma,1978-10-08,Female,143
3688,1,Mitchell Campos,Teacher,Biology,PhD,1978-10-08,Female,228
3689,3,David Wilson,Teacher,Physics,Diploma,1978-10-08,Male,219
3690,2,Jay Green,Teacher,Accounting,Diploma,1978-10-08,Male,104
3691,3,Crystal Moreno,Teacher,Sesotho,PhD,1978-10-08,Female,219
3692,3,Mary Richardson,Teacher,Biology,Bachelor's degree,1978-10-08,Female,23
3693,2,Jacob Chapman,Teacher,English,Bachelor's degree,1978-10-08,Male,173
3694,1,Dr. Emily Nichols,Teacher,Physics,PhD,1978-10-08,Male,109
3695,1,Alexander Black,Teacher,Geography,Diploma,1978-10-08,Male,161
3696,1,Patricia Mejia,Teacher,Biology,Master's degree,1978-10-08,Female,36
3697,2,Joshua Mercado,Teacher,English,Diploma,1978-10-08,Male,58
3698,3,John Cook,Teacher,Geography,Diploma,1978-10-08,Female,7
3699,4,Monica Good,Teacher,History,Master's degree,1978-10-08,Female,186
3700,4,Sarah Morton,Teacher,History,Master's degree,1978-10-08,Female,83
3701,1,Andrea Fields,Teacher,Physics,Master's degree,1978-10-08,Male,157
3702,1,Nathaniel Walker,Teacher,Chemistry,Diploma,1978-10-08,Female,159
3703,2,Scott Thomas,Teacher,History,Diploma,1978-10-08,Female,44
3704,1,Dr. Kristen Thomas,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,150
3705,2,Matthew Collins,Teacher,Mathematics,Diploma,1978-10-08,Female,104
3706,4,Sandra Green,Teacher,Sesotho,Master's degree,1978-10-08,Male,122
3707,2,Brenda King,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,173
3708,1,Jerry Jackson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,54
3709,1,Melody Parker,Teacher,Chemistry,Master's degree,1978-10-08,Female,237
3710,2,Kaitlyn Odom,Teacher,History,Bachelor's degree,1978-10-08,Female,52
3711,3,Mario Becker,Teacher,Accounting,Master's degree,1978-10-08,Female,218
3712,2,Joshua Espinoza,Teacher,Physics,Master's degree,1978-10-08,Male,200
3713,3,Patrick Solomon,Teacher,History,Master's degree,1978-10-08,Female,318
3714,2,Derek Jensen,Teacher,Geography,Master's degree,1978-10-08,Female,253
3715,1,Emily Williams,Teacher,Mathematics,Master's degree,1978-10-08,Female,22
3716,1,Julia White,Teacher,Accounting,PhD,1978-10-08,Male,180
3717,3,Victor Wilkinson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,310
3718,1,Dan Grant,Teacher,Accounting,Master's degree,1978-10-08,Male,240
3719,1,Kyle Davies,Teacher,Mathematics,PhD,1978-10-08,Male,149
3720,2,William Kaufman,Teacher,Physics,PhD,1978-10-08,Male,190
3721,1,Tammie Nichols,Teacher,Sesotho,Diploma,1978-10-08,Female,321
3722,2,Heather Willis DDS,Teacher,Geography,PhD,1978-10-08,Male,3
3723,1,Alexander Perkins,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,149
3724,1,Dr. Mary Brown MD,Teacher,Biology,PhD,1978-10-08,Male,249
3725,1,Caroline Sanders,Teacher,History,Diploma,1978-10-08,Female,243
3726,3,James Clark,Teacher,Physics,Bachelor's degree,1978-10-08,Male,15
3727,1,John Crawford,Teacher,Physics,Bachelor's degree,1978-10-08,Female,108
3728,1,Ashley Avila,Teacher,Mathematics,Diploma,1978-10-08,Male,64
3729,1,Tara Torres,Teacher,Biology,PhD,1978-10-08,Female,235
3730,3,Kevin Wright,Teacher,Mathematics,Diploma,1978-10-08,Female,148
3731,1,Mariah Skinner,Teacher,Physics,Bachelor's degree,1978-10-08,Male,216
3732,3,Jaime Stanley,Teacher,English,Diploma,1978-10-08,Male,14
3733,4,Stephanie Hernandez,Teacher,Biology,PhD,1978-10-08,Male,4
3734,1,Samantha Austin,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,163
3735,3,Lance Williams,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,179
3736,4,James Daniels,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,189
3737,2,Larry Schmidt,Teacher,Biology,Master's degree,1978-10-08,Female,201
3738,1,Mitchell Lopez,Teacher,Physics,Master's degree,1978-10-08,Male,180
3739,1,Dawn Holland,Teacher,Mathematics,Master's degree,1978-10-08,Female,141
3740,1,David Nash,Teacher,Physics,PhD,1978-10-08,Male,160
3741,1,Mr. Joshua Chase,Teacher,Biology,Master's degree,1978-10-08,Female,217
3742,1,Jason Reynolds,Teacher,Geography,Bachelor's degree,1978-10-08,Female,199
3743,2,Jason Stewart,Teacher,English,Diploma,1978-10-08,Female,49
3744,1,Sandra Lane,Teacher,Physics,Diploma,1978-10-08,Male,185
3745,4,Andrew Ware,Teacher,Biology,PhD,1978-10-08,Female,24
3746,2,Tristan Hurley,Teacher,Biology,PhD,1978-10-08,Male,65
3747,3,Mark Cole,Teacher,English,Bachelor's degree,1978-10-08,Female,224
3748,1,Daniel Bentley,Teacher,English,PhD,1978-10-08,Male,107
3749,2,Samantha Davis,Teacher,English,PhD,1978-10-08,Female,46
3750,1,Elizabeth Solis,Teacher,Mathematics,PhD,1978-10-08,Male,326
3751,1,David Gray,Teacher,Geography,Master's degree,1978-10-08,Male,235
3752,4,Christopher James,Teacher,Mathematics,Diploma,1978-10-08,Male,118
3753,2,Erica Mccann,Teacher,History,PhD,1978-10-08,Female,46
3754,1,Brooke Brown,Teacher,Sesotho,PhD,1978-10-08,Male,5
3755,2,Mary Chavez,Teacher,Biology,Diploma,1978-10-08,Male,268
3756,1,Sharon Williams,Teacher,Chemistry,Master's degree,1978-10-08,Male,178
3757,3,Victoria Hall,Teacher,Mathematics,PhD,1978-10-08,Male,102
3758,2,Michael Soto,Teacher,Geography,Bachelor's degree,1978-10-08,Female,168
3759,2,Helen Smith,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,156
3760,3,Ashley Walters,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,226
3761,2,Carolyn Moreno,Teacher,Geography,Diploma,1978-10-08,Female,144
3762,1,Kimberly Kirby,Teacher,English,PhD,1978-10-08,Female,216
3763,2,Emily Sanchez,Teacher,Physics,PhD,1978-10-08,Male,41
3764,4,Michael Flowers,Teacher,Physics,Diploma,1978-10-08,Male,189
3765,1,Andrea Jackson,Teacher,Accounting,Master's degree,1978-10-08,Female,271
3766,2,Sarah Mathis,Teacher,Mathematics,Diploma,1978-10-08,Female,268
3767,2,William Russell,Teacher,English,PhD,1978-10-08,Female,325
3768,2,Steve Farmer,Teacher,Mathematics,Master's degree,1978-10-08,Male,257
3769,4,Mr. Charles Sanders,Teacher,Sesotho,Master's degree,1978-10-08,Female,215
3770,4,Brittany Cook,Teacher,Biology,Bachelor's degree,1978-10-08,Female,260
3771,2,John Haley,Teacher,Geography,Master's degree,1978-10-08,Male,274
3772,4,Thomas Greene,Teacher,Physics,Master's degree,1978-10-08,Male,286
3773,2,Dale Murray,Teacher,Chemistry,PhD,1978-10-08,Male,242
3774,2,Lisa Simmons,Teacher,Sesotho,Diploma,1978-10-08,Female,221
3775,2,Zachary Miller,Teacher,English,Bachelor's degree,1978-10-08,Female,229
3776,3,Benjamin Daniels,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,171
3777,2,Michael Carpenter,Teacher,History,Diploma,1978-10-08,Male,182
3778,2,Charles Cummings,Teacher,Accounting,PhD,1978-10-08,Female,132
3779,3,Theresa Bailey,Teacher,History,Bachelor's degree,1978-10-08,Male,88
3780,3,Linda Hall,Teacher,Biology,Master's degree,1978-10-08,Male,263
3781,4,Tommy Monroe,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,79
3782,1,Matthew Powell,Teacher,Mathematics,Diploma,1978-10-08,Male,313
3783,4,Wendy Clark,Teacher,Biology,Diploma,1978-10-08,Male,24
3784,3,Donald Allen,Teacher,Geography,Diploma,1978-10-08,Male,288
3785,4,Paul Little,Teacher,Mathematics,Diploma,1978-10-08,Female,292
3786,1,Scott Fisher,Teacher,Mathematics,Diploma,1978-10-08,Male,203
3787,1,Linda Mason,Teacher,Accounting,Master's degree,1978-10-08,Female,27
3788,2,Shawn Hood,Teacher,Chemistry,Diploma,1978-10-08,Female,46
3789,1,Kelly Grant,Teacher,History,Diploma,1978-10-08,Male,294
3790,2,Robert Smith,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,74
3791,3,Mr. Mike Sanchez Jr.,Teacher,History,Master's degree,1978-10-08,Male,67
3792,2,Ashley Daniels,Teacher,Physics,Diploma,1978-10-08,Male,165
3793,2,Lee Mcknight,Teacher,English,Bachelor's degree,1978-10-08,Female,295
3794,2,David Kim,Teacher,Geography,Master's degree,1978-10-08,Female,188
3795,2,Samantha Ferguson,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,145
3796,1,Susan Harmon,Teacher,Chemistry,Master's degree,1978-10-08,Female,264
3797,4,Cindy Green,Teacher,English,Master's degree,1978-10-08,Male,267
3798,2,Sergio Bradley,Teacher,Biology,Master's degree,1978-10-08,Female,145
3799,2,Lisa Cook,Teacher,English,Master's degree,1978-10-08,Male,9
3800,2,Brian Allen,Teacher,English,PhD,1978-10-08,Female,164
3801,2,Timothy Mccoy,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,58
3802,1,Patricia Smith,Teacher,Sesotho,PhD,1978-10-08,Male,10
3803,3,Cheryl Garcia,Teacher,Chemistry,Diploma,1978-10-08,Female,90
3804,1,Angela Gray,Teacher,Sesotho,PhD,1978-10-08,Female,207
3805,1,Meredith Cox,Teacher,Accounting,Diploma,1978-10-08,Male,289
3806,1,Kent Nunez,Teacher,Biology,Master's degree,1978-10-08,Male,5
3807,4,Brandi Jones,Teacher,Geography,Bachelor's degree,1978-10-08,Female,57
3808,1,Cassandra Skinner,Teacher,Sesotho,Diploma,1978-10-08,Female,266
3809,1,Alan Williams,Teacher,History,Diploma,1978-10-08,Male,70
3810,2,Peter Eaton,Teacher,Biology,Diploma,1978-10-08,Female,242
3811,4,Monica Peterson,Teacher,History,Bachelor's degree,1978-10-08,Female,319
3812,1,Hannah Stewart,Teacher,English,Master's degree,1978-10-08,Male,109
3813,4,Christine Lane,Teacher,Geography,Master's degree,1978-10-08,Male,55
3814,3,Damon Reed,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,67
3815,2,Matthew Rodriguez,Teacher,Geography,Bachelor's degree,1978-10-08,Male,87
3816,1,Dana Mclaughlin,Teacher,Mathematics,Diploma,1978-10-08,Male,36
3817,4,Carla Harris,Teacher,Geography,Master's degree,1978-10-08,Female,32
3818,4,Cynthia Jones,Teacher,English,Bachelor's degree,1978-10-08,Male,301
3819,2,Brooke Davis,Teacher,Physics,Master's degree,1978-10-08,Male,259
3820,2,Alejandra White,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,308
3821,1,Michael Williams,Teacher,Sesotho,Diploma,1978-10-08,Female,135
3822,3,Brandy Gates,Teacher,History,PhD,1978-10-08,Female,224
3823,2,Michael Lara,Teacher,Physics,Diploma,1978-10-08,Female,188
3824,2,Brandy Mejia,Teacher,Geography,Master's degree,1978-10-08,Female,285
3825,1,Lynn Stephens,Teacher,Mathematics,PhD,1978-10-08,Female,43
3826,3,Brian Mora,Teacher,Geography,Master's degree,1978-10-08,Male,196
3827,2,Christina Larson,Teacher,Biology,Master's degree,1978-10-08,Female,277
3828,3,Ms. Maria Nelson,Teacher,English,Master's degree,1978-10-08,Female,134
3829,1,Zachary Hart,Teacher,Geography,Bachelor's degree,1978-10-08,Female,209
3830,2,Susan Nguyen,Teacher,English,Master's degree,1978-10-08,Male,31
3831,1,Angie Gardner,Teacher,Geography,Master's degree,1978-10-08,Female,108
3832,1,Mr. Christopher Walker,Teacher,Chemistry,PhD,1978-10-08,Male,5
3833,4,Chase Herrera,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,286
3834,1,Jamie Maldonado,Teacher,Biology,Diploma,1978-10-08,Female,99
3835,3,Zachary Atkins,Teacher,Sesotho,PhD,1978-10-08,Male,269
3836,3,Maria Hernandez,Teacher,Geography,Diploma,1978-10-08,Female,14
3837,1,Christine Jenkins,Teacher,History,PhD,1978-10-08,Female,212
3838,2,Mark Johnson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,2
3839,1,Jordan Stanley,Teacher,Mathematics,Diploma,1978-10-08,Female,185
3840,1,Samantha Johnson,Teacher,English,PhD,1978-10-08,Female,17
3841,2,Julie Jones,Teacher,English,Master's degree,1978-10-08,Female,133
3842,1,Eric Washington,Teacher,History,Master's degree,1978-10-08,Male,232
3843,1,Scott Wood,Teacher,Accounting,Master's degree,1978-10-08,Male,314
3844,1,Amber Jones,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,40
3845,1,Rachel Zhang,Teacher,Physics,PhD,1978-10-08,Male,234
3846,3,Kathy Brooks,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,288
3847,1,Sean Shaw,Teacher,English,Bachelor's degree,1978-10-08,Male,63
3848,3,Sarah Jordan,Teacher,Sesotho,Diploma,1978-10-08,Male,196
3849,1,Stephanie Hammond,Teacher,Mathematics,Master's degree,1978-10-08,Female,252
3850,1,Mark Martin,Teacher,Geography,Master's degree,1978-10-08,Female,107
3851,4,Hailey Ramos,Teacher,Chemistry,PhD,1978-10-08,Male,247
3852,4,Daniel Wilson,Teacher,Geography,Master's degree,1978-10-08,Female,73
3853,3,Ricardo Hill,Teacher,English,PhD,1978-10-08,Male,191
3854,2,Ryan Kerr,Teacher,Sesotho,Diploma,1978-10-08,Male,31
3855,4,Lisa Gilbert,Teacher,Chemistry,PhD,1978-10-08,Female,120
3856,3,Oscar Rice,Teacher,Physics,Diploma,1978-10-08,Male,318
3857,2,Joseph Young,Teacher,Physics,Bachelor's degree,1978-10-08,Male,316
3858,3,Bryce Brennan DVM,Teacher,Accounting,PhD,1978-10-08,Female,7
3859,3,Joseph Armstrong,Teacher,Accounting,Diploma,1978-10-08,Male,121
3860,1,Jasmine Murphy,Teacher,Geography,Master's degree,1978-10-08,Female,153
3861,3,Tyler Williams,Teacher,Mathematics,PhD,1978-10-08,Female,15
3862,4,Amanda Cruz,Teacher,Geography,Bachelor's degree,1978-10-08,Male,251
3863,1,April Thomas,Teacher,History,Master's degree,1978-10-08,Male,163
3864,3,George Burton,Teacher,Physics,PhD,1978-10-08,Female,119
3865,1,James Gutierrez,Teacher,Geography,Diploma,1978-10-08,Male,249
3866,4,Tammy Taylor,Teacher,Accounting,Master's degree,1978-10-08,Female,73
3867,3,Tyler Kelly,Teacher,English,PhD,1978-10-08,Female,233
3868,2,Jesus Smith,Teacher,Chemistry,Master's degree,1978-10-08,Female,303
3869,2,Jennifer Lucas,Teacher,History,Diploma,1978-10-08,Male,201
3870,1,Carly Ellis,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,216
3871,2,Brenda Watson,Teacher,History,Bachelor's degree,1978-10-08,Male,253
3872,2,Mary Harris,Teacher,Accounting,PhD,1978-10-08,Female,214
3873,2,Christina Chan,Teacher,Mathematics,Master's degree,1978-10-08,Female,33
3874,2,Michael Floyd,Teacher,Chemistry,Master's degree,1978-10-08,Male,127
3875,4,Courtney Kramer,Teacher,English,PhD,1978-10-08,Female,81
3876,4,Elizabeth Marshall,Teacher,Biology,PhD,1978-10-08,Male,258
3877,1,Scott Thornton,Teacher,Geography,PhD,1978-10-08,Male,54
3878,2,Abigail Cox,Teacher,English,Diploma,1978-10-08,Female,281
3879,3,Meghan West,Teacher,Mathematics,Diploma,1978-10-08,Female,14
3880,4,Sharon Thompson,Teacher,History,Diploma,1978-10-08,Female,260
3881,4,Jennifer Browning,Teacher,Geography,Master's degree,1978-10-08,Male,81
3882,1,Regina Simpson,Teacher,Biology,Master's degree,1978-10-08,Male,86
3883,3,Jason Braun,Teacher,Accounting,Master's degree,1978-10-08,Male,224
3884,3,Michael Castro,Teacher,Physics,PhD,1978-10-08,Female,23
3885,2,Brittany Lewis,Teacher,Chemistry,Master's degree,1978-10-08,Male,193
3886,2,Crystal Cooper,Teacher,Geography,Bachelor's degree,1978-10-08,Male,265
3887,3,Richard Bell,Teacher,English,Bachelor's degree,1978-10-08,Male,280
3888,1,Kevin Pierce,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,323
3889,3,Ms. Karen Charles,Teacher,Chemistry,Diploma,1978-10-08,Male,226
3890,4,Mr. Kenneth Nelson Jr.,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,130
3891,1,Candice Duncan,Teacher,Mathematics,Diploma,1978-10-08,Female,326
3892,4,Jonathon Bell,Teacher,Biology,Master's degree,1978-10-08,Male,183
3893,2,Leslie Murillo,Teacher,Physics,PhD,1978-10-08,Male,39
3894,4,Jeffery Joseph,Teacher,Sesotho,Diploma,1978-10-08,Male,117
3895,2,Timothy Ruiz,Teacher,Biology,Master's degree,1978-10-08,Female,44
3896,4,Stephanie Everett,Teacher,Accounting,Diploma,1978-10-08,Male,247
3897,1,Henry Grant,Teacher,Sesotho,PhD,1978-10-08,Male,108
3898,3,Corey Hale,Teacher,Chemistry,PhD,1978-10-08,Female,288
3899,3,Mary Walker,Teacher,History,Bachelor's degree,1978-10-08,Male,245
3900,4,Walter Wade,Teacher,English,Bachelor's degree,1978-10-08,Female,267
3901,1,Christopher Reed,Teacher,Biology,PhD,1978-10-08,Male,212
3902,1,Kyle Kelly,Teacher,History,PhD,1978-10-08,Male,175
3903,1,Alexandra Berg,Teacher,Mathematics,PhD,1978-10-08,Male,207
3904,4,Corey Fisher,Teacher,Geography,Diploma,1978-10-08,Female,130
3905,4,Samuel Jenkins,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,24
3906,3,Jessica Santana,Teacher,Chemistry,Diploma,1978-10-08,Male,174
3907,1,Jasmine Diaz,Teacher,Accounting,Master's degree,1978-10-08,Male,149
3908,4,Lindsey Davis,Teacher,History,Master's degree,1978-10-08,Female,142
3909,2,Lynn Dixon DDS,Teacher,Biology,Diploma,1978-10-08,Female,3
3910,2,Yvonne Fowler,Teacher,Sesotho,Diploma,1978-10-08,Female,268
3911,4,Michael Vang,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,83
3912,2,Ethan Alvarado,Teacher,History,PhD,1978-10-08,Female,277
3913,1,Dakota Lee Jr.,Teacher,Sesotho,Diploma,1978-10-08,Female,59
3914,3,Eric Curtis,Teacher,History,Master's degree,1978-10-08,Male,233
3915,4,Laura Zamora,Teacher,Sesotho,PhD,1978-10-08,Male,71
3916,2,Alyssa Mejia,Teacher,Sesotho,Master's degree,1978-10-08,Female,316
3917,3,Dillon Stanley,Teacher,Chemistry,Master's degree,1978-10-08,Female,224
3918,1,Frank Harrington,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,63
3919,3,Melissa Valentine,Teacher,Sesotho,Master's degree,1978-10-08,Male,256
3920,1,Nicholas Jenkins,Teacher,Biology,Bachelor's degree,1978-10-08,Male,158
3921,1,Kyle Phillips,Teacher,History,Diploma,1978-10-08,Male,48
3922,3,Nathaniel Morgan PhD,Teacher,Biology,Master's degree,1978-10-08,Female,171
3923,1,Jeffrey Good,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,300
3924,2,Thomas Obrien,Teacher,Physics,Bachelor's degree,1978-10-08,Male,110
3925,3,Kevin Alexander,Teacher,Physics,Diploma,1978-10-08,Male,119
3926,2,Anthony Rodriguez,Teacher,Physics,Diploma,1978-10-08,Female,3
3927,4,Derrick Thompson,Teacher,Physics,Bachelor's degree,1978-10-08,Female,155
3928,4,Logan Robertson,Teacher,History,Bachelor's degree,1978-10-08,Male,32
3929,2,Jordan Jones,Teacher,History,Diploma,1978-10-08,Male,285
3930,4,Laura Mckenzie,Teacher,Sesotho,Master's degree,1978-10-08,Female,57
3931,2,Laura Brown,Teacher,Chemistry,Master's degree,1978-10-08,Male,28
3932,1,Nicholas Tran,Teacher,History,Master's degree,1978-10-08,Female,50
3933,2,Latasha Salas,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,303
3934,4,Dr. Curtis Walker,Teacher,Accounting,Diploma,1978-10-08,Female,81
3935,1,George Wilson,Teacher,Biology,Bachelor's degree,1978-10-08,Female,161
3936,1,Stephen Scott,Teacher,History,Diploma,1978-10-08,Female,283
3937,1,Lisa Tate,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,62
3938,4,Gregory Rivera,Teacher,Geography,PhD,1978-10-08,Female,55
3939,2,Elizabeth Jones,Teacher,English,PhD,1978-10-08,Female,325
3940,2,Thomas Frazier,Teacher,Mathematics,PhD,1978-10-08,Female,52
3941,2,Michael Smith,Teacher,Geography,PhD,1978-10-08,Female,6
3942,1,Steven Wall,Teacher,History,Bachelor's degree,1978-10-08,Female,86
3943,4,Justin Delgado,Teacher,Accounting,PhD,1978-10-08,Female,66
3944,4,Laura Taylor,Teacher,Physics,PhD,1978-10-08,Female,155
3945,3,Peter Benson,Teacher,Biology,Diploma,1978-10-08,Male,23
3946,4,Michael White,Teacher,Physics,Bachelor's degree,1978-10-08,Male,183
3947,1,Kenneth Garrett,Teacher,History,Diploma,1978-10-08,Male,115
3948,1,Peter Powell,Teacher,Biology,Master's degree,1978-10-08,Male,323
3949,2,Tyler Jones,Teacher,Biology,Diploma,1978-10-08,Female,201
3950,2,Gloria Thompson,Teacher,Accounting,PhD,1978-10-08,Male,188
3951,1,Scott Campbell,Teacher,Mathematics,PhD,1978-10-08,Male,115
3952,1,Stacey Collins,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,222
3953,4,Aaron Gilbert,Teacher,Chemistry,Diploma,1978-10-08,Male,79
3954,1,Tracy Lewis,Teacher,Chemistry,PhD,1978-10-08,Male,252
3955,2,Jacqueline Wilson,Teacher,Chemistry,Master's degree,1978-10-08,Female,281
3956,1,Andrew Murphy,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,249
3957,1,Mark Sweeney,Teacher,Biology,Master's degree,1978-10-08,Female,80
